period,reporter_iso_limpio,partner_iso_limpio,M,X,peso_comercio_total,balanza_comercial,ln_peso_comercio_total
2009,NLD,ARE,257229977.0,853964484.0,1111194461.0,596734507.0,20.828701365590693
2009,NLD,ARG,753442198.0,180697450.0,934139648.0,-572744748.0,20.655136502147165
2009,NLD,ARM,1092186.0,32415203.0,33507389.0,31323017.0,17.327276569482276
2009,NLD,ATG,34872.0,4383976.0,4418848.0,4349104.0,15.30138981290221
2009,NLD,AUS,173385537.0,475431334.0,648816871.0,302045797.0,20.290661065359537
2009,NLD,AUT,233157254.0,1416486557.0,1649643811.0,1183329303.0,21.22382523004014
2009,NLD,AZE,115898625.0,42064974.0,157963599.0,-73833651.0,18.877875184702916
2009,NLD,BDI,121354.0,1017161.0,1138515.0,895807.0,13.945236217966452
2009,NLD,BEL,12172835936.0,13465713258.0,25638549194.0,1292877322.0,23.967362883739618
2009,NLD,BEN,86482.0,154749381.0,154835863.0,154662899.0,18.857876171872892
2009,NLD,BFA,13949.0,11255744.0,11269693.0,11241795.0,16.237627733917087
2009,NLD,BGD,2135551.0,13802134.0,15937685.0,11666583.0,16.584197051403052
2009,NLD,BGR,22613688.0,181537408.0,204151096.0,158923720.0,19.1343709492153
2009,NLD,BHR,43487966.0,47714478.0,91202444.0,4226512.0,18.328592263895725
2009,NLD,BHS,5745484.0,63672320.0,69417804.0,57926836.0,18.055653948768086
2009,NLD,BIH,1094974.0,34714627.0,35809601.0,33619653.0,17.393726627698946
2009,NLD,BLR,33359789.0,72434694.0,105794483.0,39074905.0,18.47700893992348
2009,NLD,BLZ,0.0,509279.0,509279.0,509279.0,13.14075324251592
2009,NLD,BMU,0.0,1617132.0,1617132.0,1617132.0,14.29616538625906
2009,NLD,BOL,210626.0,15002077.0,15212703.0,14791451.0,16.537641426212655
2009,NLD,BRA,1622342240.0,420547897.0,2042890137.0,-1201794343.0,21.43763137649506
2009,NLD,BRB,30687.0,3516109.0,3546796.0,3485422.0,15.081555500654767
2009,NLD,BRN,26503.0,13209140.0,13235643.0,13182637.0,16.39842405131862
2009,NLD,BTN,1395.0,26511.0,27906.0,25116.0,10.236632832397653
2009,NLD,BWA,112984.0,8445644.0,8558628.0,8332660.0,15.962450571738971
2009,NLD,CAF,0.0,21523626.0,21523626.0,21523626.0,16.88466181994863
2009,NLD,CAN,409975577.0,436010415.0,845985992.0,26034838.0,20.556013360695843
2009,NLD,CHE,776735185.0,2073918535.0,2850653720.0,1297183350.0,21.77081418071384
2009,NLD,CHL,25050530.0,114647567.0,139698097.0,89597037.0,18.75499420924546
2009,NLD,CHN,8691115061.0,856799696.0,9547914757.0,-7834315365.0,22.979588617649586
2009,NLD,CIV,129016013.0,147754830.0,276770843.0,18738817.0,19.43870044379
2009,NLD,CMR,8489200.0,34721606.0,43210806.0,26232406.0,17.58160118396607
2009,NLD,COD,156225.0,53309555.0,53465780.0,53153330.0,17.794552399753474
2009,NLD,COG,299899.0,40029255.0,40329154.0,39729356.0,17.512585214485245
2009,NLD,COL,835935005.0,120295673.0,956230678.0,-715639332.0,20.678509737933577
2009,NLD,COM,0.0,143714.0,143714.0,143714.0,11.875587450753084
2009,NLD,CPV,48820.0,85013164.0,85061984.0,84964344.0,18.258890783985844
2009,NLD,CRI,72126106.0,42169620.0,114295726.0,-29956486.0,18.554299743989247
2009,NLD,CUB,13949.0,18311684.0,18325633.0,18297735.0,16.723811402682845
2009,NLD,CYM,6974.0,50230.0,57204.0,43256.0,10.954396586135044
2009,NLD,CYP,30611888.0,166868805.0,197480693.0,136256917.0,19.10115138562869
2009,NLD,CZE,3475496948.0,1518114748.0,4993611696.0,-1957382200.0,22.331425271876316
2009,NLD,DEU,14172190103.0,24791375781.0,38963565884.0,10619185678.0,24.385892838354803
2009,NLD,DJI,8161403.0,8876788.0,17038191.0,715385.0,16.650967970449706
2009,NLD,DMA,11159.0,752058.0,763217.0,740899.0,13.545298983743754
2009,NLD,DNK,796434984.0,1300195347.0,2096630331.0,503760363.0,21.46359728911076
2009,NLD,DOM,38829089.0,10306951.0,49136040.0,-28522138.0,17.71010335608115
2009,NLD,DZA,2473007106.0,123005310.0,2596012416.0,-2350001796.0,21.677242418904704
2009,NLD,ECU,1005703.0,92264449.0,93270152.0,91258746.0,18.351010711100542
2009,NLD,EGY,81672622.0,356800231.0,438472853.0,275127609.0,19.898808461360794
2009,NLD,ERI,4185.0,454862.0,459047.0,450677.0,13.03691005873848
2009,NLD,ESP,2069256851.0,4564941405.0,6634198256.0,2495684554.0,22.615503662011157
2009,NLD,EST,352513769.0,83938799.0,436452568.0,-268574970.0,19.894190265255013
2009,NLD,ETH,3383963.0,10601356.0,13985319.0,7217393.0,16.453518766015335
2009,NLD,FIN,832919286.0,1073141033.0,1906060319.0,240221747.0,21.368304289106824
2009,NLD,FJI,9764.0,800891.0,810655.0,791127.0,13.605599075418782
2009,NLD,FRA,6170625070.0,9496045388.0,15666670458.0,3325420318.0,23.47480139205216
2009,NLD,FRO,118564.0,661364.0,779928.0,542800.0,13.566958168881664
2009,NLD,GAB,114380.0,20782731.0,20897111.0,20668351.0,16.85512152556887
2009,NLD,GBR,11106067537.0,9858128161.0,20964195698.0,-1247939376.0,23.766081852845623
2009,NLD,GEO,542605.0,24103504.0,24646109.0,23560899.0,17.020129636669143
2009,NLD,GHA,2392209.0,104512235.0,106904444.0,102120026.0,18.487445956047555
2009,NLD,GIB,55704265.0,966604240.0,1022308505.0,910899975.0,20.745329148146507
2009,NLD,GIN,557949.0,187753391.0,188311340.0,187195442.0,19.05360722017273
2009,NLD,GMB,34872.0,6666658.0,6701530.0,6631786.0,15.717846565720027
2009,NLD,GNB,0.0,19319080.0,19319080.0,19319080.0,16.7766038183295
2009,NLD,GNQ,195873685.0,17085233.0,212958918.0,-178788452.0,19.176609836527568
2009,NLD,GRC,130841905.0,1283785428.0,1414627333.0,1152943523.0,21.07013196515624
2009,NLD,GRD,1395.0,171619.0,173014.0,170224.0,12.061133574923549
2009,NLD,GRL,0.0,111623.0,111623.0,111623.0,11.622891359572042
2009,NLD,GTM,13372651.0,33368180.0,46740831.0,19995529.0,17.660128687515616
2009,NLD,GUY,0.0,2458488.0,2458488.0,2458488.0,14.71505749155119
2009,NLD,HKG,1232429127.0,376854627.0,1609283754.0,-855574500.0,21.19905504428677
2009,NLD,HND,10513160.0,13837014.0,24350174.0,3323854.0,17.008049594325364
2009,NLD,HRV,8084685.0,142283932.0,150368617.0,134199247.0,18.828600290793236
2009,NLD,HTI,1395.0,2239428.0,2240823.0,2238033.0,14.62235421333123
2009,NLD,HUN,1500222482.0,915312263.0,2415534745.0,-584910219.0,21.60518652645474
2009,NLD,IDN,216795389.0,110715662.0,327511051.0,-106079727.0,19.607032359035063
2009,NLD,IND,1526854796.0,613694055.0,2140548851.0,-913160741.0,21.484328105993818
2009,NLD,IRL,2162268396.0,1003252731.0,3165521127.0,-1159015665.0,21.875583532385193
2009,NLD,IRN,1369248063.0,188780319.0,1558028382.0,-1180467744.0,21.166687001815678
2009,NLD,IRQ,1122906467.0,110824493.0,1233730960.0,-1012081974.0,20.93330871677932
2009,NLD,ISL,21990175.0,46472673.0,68462848.0,24482498.0,18.041801805742335
2009,NLD,ISR,751342912.0,423175213.0,1174518125.0,-328167699.0,20.884123794894347
2009,NLD,ITA,1580761066.0,5428104985.0,7008866051.0,3847343919.0,22.670441763424517
2009,NLD,JAM,47426.0,1691082.0,1738508.0,1643656.0,14.36853840729327
2009,NLD,JOR,14590376.0,77235860.0,91826236.0,62645484.0,18.335408620856153
2009,NLD,JPN,1862948117.0,965674983.0,2828623100.0,-897273134.0,21.763055893455032
2009,NLD,KAZ,338168893.0,132980183.0,471149076.0,-205188710.0,19.97068511357872
2009,NLD,KEN,3231922.0,181891811.0,185123733.0,178659889.0,19.0365349919063
2009,NLD,KGZ,471467.0,7819162.0,8290629.0,7347695.0,15.9306365193989
2009,NLD,KHM,80903.0,1158083.0,1238986.0,1077180.0,14.029804668223708
2009,NLD,KIR,0.0,25115.0,25115.0,25115.0,10.131260372234
2009,NLD,KNA,0.0,1395.0,1395.0,1395.0,7.241366283322318
2009,NLD,KOR,1353391144.0,338266695.0,1691657839.0,-1015124449.0,21.24897485545855
2009,NLD,KWT,1602564332.0,100059891.0,1702624223.0,-1502504441.0,21.255436558964846
2009,NLD,LAO,1395.0,73950.0,75345.0,72555.0,11.229846117045021
2009,NLD,LBN,2832987.0,144005705.0,146838692.0,141172718.0,18.804845215708838
2009,NLD,LBR,78113.0,37637741.0,37715854.0,37559628.0,17.445591121038095
2009,NLD,LBY,512108197.0,129592439.0,641700636.0,-382515758.0,20.279632455395955
2009,NLD,LCA,4185.0,277662.0,281847.0,273477.0,12.54912319751151
2009,NLD,LKA,3457891.0,8313093.0,11770984.0,4855202.0,16.281148163075567
2009,NLD,LSO,25108.0,133947.0,159055.0,108839.0,11.977011620451925
2009,NLD,LTU,99949646.0,211999217.0,311948863.0,112049571.0,19.558349834905208
2009,NLD,LUX,277539330.0,428029407.0,705568737.0,150490077.0,20.37451475611978
2009,NLD,LVA,69118759.0,90775679.0,159894438.0,21656920.0,18.89002439921317
2009,NLD,MAC,22318.0,577647.0,599965.0,555329.0,13.304628265926
2009,NLD,MAR,32581449.0,481446396.0,514027845.0,448864947.0,20.0577879970493
2009,NLD,MDA,1548309.0,24665805.0,26214114.0,23117496.0,17.081808564120802
2009,NLD,MDG,53005.0,8900509.0,8953514.0,8847504.0,16.007556750580047
2009,NLD,MDV,2790.0,186967.0,189757.0,184177.0,12.15350485510695
2009,NLD,MEX,950533609.0,1302412451.0,2252946060.0,351878842.0,21.535504557142332
2009,NLD,MKD,4640743.0,34446736.0,39087479.0,29805993.0,17.481312769075572
2009,NLD,MLI,26503.0,8366114.0,8392617.0,8339611.0,15.942863067910258
2009,NLD,MLT,30070678.0,71739844.0,101810522.0,41669166.0,18.438624026090125
2009,NLD,MMR,0.0,912514.0,912514.0,912514.0,13.72395980265984
2009,NLD,MNE,337559.0,22337077.0,22674636.0,21999518.0,16.936757545017045
2009,NLD,MNG,0.0,1128785.0,1128785.0,1128785.0,13.936653276892446
2009,NLD,MNP,18133.0,1395.0,19528.0,-16738.0,9.879655819282782
2009,NLD,MOZ,106010.0,6841068.0,6947078.0,6735058.0,15.753831841425532
2009,NLD,MRT,34872.0,150068208.0,150103080.0,150033336.0,18.826832822708816
2009,NLD,MSR,71139.0,0.0,71139.0,-71139.0,11.172405045502446
2009,NLD,MUS,424042.0,19577207.0,20001249.0,19153165.0,16.811305329565222
2009,NLD,MWI,5579.0,2609177.0,2614756.0,2603598.0,14.776681725733114
2009,NLD,MYS,2003088247.0,291362880.0,2294451127.0,-1711725367.0,21.553759491942774
2009,NLD,MYT,0.0,728337.0,728337.0,728337.0,13.498520505145846
2009,NLD,NAM,165991.0,64671341.0,64837332.0,64505350.0,17.987392121968533
2009,NLD,NCL,126934.0,3601225.0,3728159.0,3474291.0,15.131425372321583
2009,NLD,NER,149252.0,90358491.0,90507743.0,90209239.0,18.320945974070106
2009,NLD,NGA,1371041870.0,2595251866.0,3966293736.0,1224209996.0,22.10109792809366
2009,NLD,NIC,1761725.0,1236221.0,2997946.0,-525504.0,14.913438279036113
2009,NLD,NOR,3484262338.0,999057118.0,4483319456.0,-2485205220.0,22.223629559228424
2009,NLD,NPL,530052.0,3221707.0,3751759.0,2691655.0,15.137735621177486
2009,NLD,NRU,0.0,48835.0,48835.0,48835.0,10.796223024788747
2009,NLD,NZL,7973094.0,55435967.0,63409061.0,47462873.0,17.96511734294734
2009,NLD,OMN,20107100.0,90186873.0,110293973.0,70079773.0,18.51865984991172
2009,NLD,PAK,13046249.0,141417457.0,154463706.0,128371208.0,18.855469720558435
2009,NLD,PAN,1618053.0,22293824.0,23911877.0,20675771.0,16.98988588089208
2009,NLD,PER,16179135.0,45156920.0,61336055.0,28977785.0,17.931878417224233
2009,NLD,PHL,120809977.0,87277707.0,208087684.0,-33532270.0,19.153470111333085
2009,NLD,PNG,1671059.0,817636.0,2488695.0,-853423.0,14.727269436485768
2009,NLD,POL,1189499114.0,2332140669.0,3521639783.0,1142641555.0,21.982192565810323
2009,NLD,PRK,690462.0,1527833.0,2218295.0,837371.0,14.612249891550082
2009,NLD,PRT,243487686.0,1129097442.0,1372585128.0,885609756.0,21.039961754196817
2009,NLD,PRY,44636.0,13817482.0,13862118.0,13772846.0,16.444670426043043
2009,NLD,PSE,20923.0,7353138.0,7374061.0,7332215.0,15.813479265660598
2009,NLD,PYF,15344.0,3876094.0,3891438.0,3860750.0,15.174289570069208
2009,NLD,QAT,133534009.0,98610193.0,232144202.0,-34923816.0,19.262869301194456
2009,NLD,ROU,488700827.0,491135239.0,979836066.0,2434412.0,20.702895837064844
2009,NLD,RUS,11212598197.0,1418092532.0,12630690729.0,-9794505665.0,23.259395461441258
2009,NLD,RWA,882955.0,7672659.0,8555614.0,6789704.0,15.96209835050955
2009,NLD,S19,726032940.0,211981079.0,938014019.0,-514051861.0,20.659275453553892
2009,NLD,SAU,1672563258.0,663158215.0,2335721473.0,-1009405043.0,21.57158666278314
2009,NLD,SDN,38312985.0,20231595.0,58544580.0,-18081390.0,17.885299090351488
2009,NLD,SEN,892719.0,162521106.0,163413825.0,161628387.0,18.91179635125366
2009,NLD,SGP,496202457.0,794352436.0,1290554893.0,298149979.0,20.978338113219433
2009,NLD,SHN,0.0,96274.0,96274.0,96274.0,11.47496395868311
2009,NLD,SLB,0.0,55811.0,55811.0,55811.0,10.929744179012097
2009,NLD,SLE,32082.0,13684930.0,13717012.0,13652848.0,16.43414744518919
2009,NLD,SLV,4513810.0,8011712.0,12525522.0,3497902.0,16.34327896055045
2009,NLD,SMR,276185.0,3284494.0,3560679.0,3008309.0,15.085462095823845
2009,NLD,SOM,0.0,718571.0,718571.0,718571.0,13.48502118824892
2009,NLD,SRB,16195875.0,128568301.0,144764176.0,112372426.0,18.790616610899512
2009,NLD,STP,0.0,34882.0,34882.0,34882.0,10.45975488349865
2009,NLD,SUR,771365.0,63168625.0,63939990.0,62397260.0,17.973455560839
2009,NLD,SVK,1022746196.0,358692237.0,1381438433.0,-664053959.0,21.04639113673102
2009,NLD,SVN,33581576.0,242947973.0,276529549.0,209366397.0,19.437828244825702
2009,NLD,SWE,1292651386.0,1982911233.0,3275562619.0,690259847.0,21.90975548364542
2009,NLD,SWZ,76718.0,142320.0,219038.0,65602.0,12.297005075135667
2009,NLD,SYC,11159.0,1737127.0,1748286.0,1725968.0,14.374147009363323
2009,NLD,SYR,264389861.0,75392692.0,339782553.0,-188997169.0,19.6438164239182
2009,NLD,TCA,0.0,2791.0,2791.0,2791.0,7.934513463882263
2009,NLD,TCD,8369.0,7346163.0,7354532.0,7337794.0,15.810827415780214
2009,NLD,TGO,209232.0,135417743.0,135626975.0,135208511.0,18.725418851738116
2009,NLD,THA,1467025891.0,201293215.0,1668319106.0,-1265732676.0,21.2350824337364
2009,NLD,TJK,4185.0,1723173.0,1727358.0,1718988.0,14.362104210453436
2009,NLD,TKL,11159.0,117203.0,128362.0,106044.0,11.762617466717582
2009,NLD,TKM,132514.0,39295338.0,39427852.0,39162824.0,17.489983053445613
2009,NLD,TLS,66954.0,103252.0,170206.0,36298.0,12.04477062236028
2009,NLD,TON,0.0,219059.0,219059.0,219059.0,12.297100943877737
2009,NLD,TTO,223062555.0,8061942.0,231124497.0,-215000613.0,19.258467075684347
2009,NLD,TUN,56281743.0,75695469.0,131977212.0,19413726.0,18.6981398368607
2009,NLD,TUR,155923120.0,1386094514.0,1542017634.0,1230171394.0,21.15635754846833
2009,NLD,TZA,4127430.0,19471168.0,23598598.0,15343738.0,16.976697903826924
2009,NLD,UGA,7356561.0,11371553.0,18728114.0,4014992.0,16.745536428672263
2009,NLD,UKR,26492829.0,268273750.0,294766579.0,241780921.0,19.501694346859942
2009,NLD,URY,1594340.0,12821252.0,14415592.0,11226912.0,16.483821025912288
2009,NLD,USA,12921834063.0,4952524360.0,17874358423.0,-7969309703.0,23.6066330325187
2009,NLD,UZB,675119.0,23386330.0,24061449.0,22711211.0,16.99612153269655
2009,NLD,VAT,2790.0,354403.0,357193.0,351613.0,12.786034330530974
2009,NLD,VCT,0.0,1395.0,1395.0,1395.0,7.241366283322318
2009,NLD,VEN,152882296.0,108939468.0,261821764.0,-43942828.0,19.383174543966135
2009,NLD,VGB,1195406.0,33630493.0,34825899.0,32435087.0,17.365871920799435
2009,NLD,VNM,40928372.0,197428277.0,238356649.0,156499905.0,19.28927863937275
2009,NLD,VUT,1395.0,66973.0,68368.0,65578.0,11.13267478450279
2009,NLD,WSM,6974.0,47440.0,54414.0,40466.0,10.904395130130162
2009,NLD,YEM,149251.0,77721419.0,77870670.0,77572168.0,18.17055994444169
2009,NLD,ZAF,560181109.0,526155430.0,1086336539.0,-34025679.0,20.806076899955084
2009,NLD,ZMB,132515.0,5579735.0,5712250.0,5447220.0,15.558123724613141
2009,NLD,ZWE,73927.0,4293285.0,4367212.0,4219358.0,15.289635606180921
2009,PAN,ABW,6424.0,10871493.0,10877917.0,10865069.0,16.202245420786237
2009,PAN,AGO,0.0,324430.0,324430.0,324430.0,12.689828157693489
2009,PAN,ALB,50680.0,0.0,50680.0,-50680.0,10.833306365889975
2009,PAN,ANT,35913.0,22344635.0,22380548.0,22308722.0,16.923702791378275
2009,PAN,ARE,895439.0,18454.0,913893.0,-876985.0,13.725469869969018
2009,PAN,ARG,50651212.0,15896615.0,66547827.0,-34754597.0,18.01343146515784
2009,PAN,ATG,229080.0,3740204.0,3969284.0,3511124.0,15.194096535687617
2009,PAN,AUS,3081540.0,126827.0,3208367.0,-2954713.0,14.981272954606442
2009,PAN,AUT,6716355.0,0.0,6716355.0,-6716355.0,15.720056303517412
2009,PAN,AZE,0.0,12000.0,12000.0,12000.0,9.392745258631441
2009,PAN,BEL,30969424.0,295234.0,31264658.0,-30674190.0,17.2579989121593
2009,PAN,BGD,985670.0,0.0,985670.0,-985670.0,13.80107790650449
2009,PAN,BGR,369.0,0.0,369.0,-369.0,5.91350300563827
2009,PAN,BHS,233395.0,14755405.0,14988800.0,14522010.0,16.522813880221904
2009,PAN,BLZ,60436.0,1623796.0,1684232.0,1563360.0,14.336820825258533
2009,PAN,BMU,3672.0,4495488.0,4499160.0,4491816.0,15.319401492913178
2009,PAN,BOL,734484.0,5027182.0,5761666.0,4292698.0,15.566737400523381
2009,PAN,BRA,72989761.0,24524488.0,97514249.0,-48465273.0,18.395509079134797
2009,PAN,BRB,36165.0,16711911.0,16748076.0,16675746.0,16.633794003674492
2009,PAN,CAN,14570404.0,337311.0,14907715.0,-14233093.0,16.517389489225426
2009,PAN,CHE,114173723.0,206247.0,114379970.0,-113967476.0,18.55503654291058
2009,PAN,CHL,10476676.0,19346781.0,29823457.0,8870105.0,17.210805823019058
2009,PAN,CHN,171354445.0,183009.0,171537454.0,-171171436.0,18.96031219722668
2009,PAN,COL,82326124.0,116473668.0,198799792.0,34147544.0,19.10780881093872
2009,PAN,CRI,192100987.0,180409072.0,372510059.0,-11691915.0,19.735774602130622
2009,PAN,CUB,1365199.0,42818782.0,44183981.0,41453583.0,17.60387288317579
2009,PAN,CZE,1075891.0,0.0,1075891.0,-1075891.0,13.888660642919074
2009,PAN,DEU,92907581.0,752954.0,93660535.0,-92154627.0,18.355187484530543
2009,PAN,DMA,0.0,2219974.0,2219974.0,2219974.0,14.613006492523793
2009,PAN,DNK,6365751.0,0.0,6365751.0,-6365751.0,15.66644292910649
2009,PAN,DOM,5545190.0,104579272.0,110124462.0,99034082.0,18.51712176593177
2009,PAN,ECU,63803430.0,107880164.0,171683594.0,44076734.0,18.961163776748577
2009,PAN,EGY,103936.0,520.0,104456.0,-103416.0,11.556530782450949
2009,PAN,ESP,29183757.0,218855.0,29402612.0,-28964902.0,17.196594105910556
2009,PAN,EST,78175.0,0.0,78175.0,-78175.0,11.266717974057467
2009,PAN,FIN,6062405.0,80121.0,6142526.0,-5982284.0,15.630746778972206
2009,PAN,FRA,59654611.0,970887.0,60625498.0,-58683724.0,17.920226138115883
2009,PAN,GBR,67154571.0,358523.0,67513094.0,-66796048.0,18.027832137027193
2009,PAN,GRC,120879.0,26558.0,147437.0,-94321.0,11.901163027411767
2009,PAN,GRD,0.0,784645.0,784645.0,784645.0,13.57298793963956
2009,PAN,GRL,0.0,4220.0,4220.0,4220.0,8.347827345782498
2009,PAN,GTM,64246674.0,122206412.0,186453086.0,57959738.0,19.043690221169662
2009,PAN,GUY,0.0,2577580.0,2577580.0,2577580.0,14.762361920179666
2009,PAN,HKG,33190421.0,286259.0,33476680.0,-32904162.0,17.326359664860238
2009,PAN,HND,3614197.0,104557160.0,108171357.0,100942963.0,18.499227175840325
2009,PAN,HTI,8767.0,5102764.0,5111531.0,5093997.0,15.44700972155284
2009,PAN,HUN,9374.0,0.0,9374.0,-9374.0,9.14580185083861
2009,PAN,IDN,2820068.0,0.0,2820068.0,-2820068.0,14.852271910700065
2009,PAN,IND,16486792.0,0.0,16486792.0,-16486792.0,16.61807019411786
2009,PAN,IRL,9582511.0,13000.0,9595511.0,-9569511.0,16.07680604712587
2009,PAN,IRQ,1718.0,0.0,1718.0,-1718.0,7.449498005382849
2009,PAN,ISR,4415577.0,0.0,4415577.0,-4415577.0,15.300649300778565
2009,PAN,ITA,10037149.0,856550.0,10893699.0,-9180599.0,16.203695198452213
2009,PAN,JAM,2867080.0,47522127.0,50389207.0,44655047.0,17.735287583129015
2009,PAN,JOR,14874.0,0.0,14874.0,-14874.0,9.607437230413831
2009,PAN,JPN,269508562.0,374411636.0,643920198.0,104903074.0,20.283085361794306
2009,PAN,KHM,10277.0,0.0,10277.0,-10277.0,9.237760967552175
2009,PAN,KOR,159865219.0,14564.0,159879783.0,-159850655.0,18.889932740793224
2009,PAN,LBN,25407.0,133249.0,158656.0,107842.0,11.974499918319735
2009,PAN,LKA,30226.0,0.0,30226.0,-30226.0,10.316490843682582
2009,PAN,MAR,12120.0,0.0,12120.0,-12120.0,9.402694764470512
2009,PAN,MEX,265093821.0,49451114.0,314544935.0,-215642707.0,19.5666375046614
2009,PAN,MYS,12161142.0,0.0,12161142.0,-12161142.0,16.313756426795408
2009,PAN,NGA,0.0,345600.0,345600.0,345600.0,12.75304020942637
2009,PAN,NIC,1769492.0,55638920.0,57408412.0,53869428.0,17.865701418494012
2009,PAN,NLD,13513199.0,804122.0,14317321.0,-12709077.0,16.476980690834818
2009,PAN,NOR,46111.0,600.0,46711.0,-45511.0,10.751756369963374
2009,PAN,NZL,184718.0,0.0,184718.0,-184718.0,12.126591030414763
2009,PAN,PAK,2072944.0,0.0,2072944.0,-2072944.0,14.544480859469228
2009,PAN,PER,11491337.0,29091726.0,40583063.0,17600389.0,17.518861394686535
2009,PAN,PHL,660444.0,17077.0,677521.0,-643367.0,13.426197303533502
2009,PAN,POL,1236971.0,0.0,1236971.0,-1236971.0,14.028177015710195
2009,PAN,PRT,521271.0,49603.0,570874.0,-471668.0,13.2549255504873
2009,PAN,PRY,333563.0,8185713.0,8519276.0,7852150.0,15.957842036049827
2009,PAN,QAT,52020.0,0.0,52020.0,-52020.0,10.8594027621935
2009,PAN,ROU,59035.0,0.0,59035.0,-59035.0,10.985902706301667
2009,PAN,RUS,1048651.0,4000.0,1052651.0,-1044651.0,13.866823252163647
2009,PAN,RWA,0.0,451182.0,451182.0,451182.0,13.019628301151215
2009,PAN,S19,51206352.0,1105103.0,52311455.0,-50101249.0,17.772725949025578
2009,PAN,SGP,147454183.0,335492.0,147789675.0,-147118691.0,18.811300712888468
2009,PAN,SLV,17052800.0,79712845.0,96765645.0,62660045.0,18.387802592561854
2009,PAN,SUR,0.0,1298021.0,1298021.0,1298021.0,14.07635212525508
2009,PAN,SVK,4538.0,0.0,4538.0,-4538.0,8.420462002456466
2009,PAN,SVN,481838.0,0.0,481838.0,-481838.0,13.08536531233773
2009,PAN,SWE,35050071.0,2173.0,35052244.0,-35047898.0,17.37235022074888
2009,PAN,THA,81914422.0,0.0,81914422.0,-81914422.0,18.221185638324737
2009,PAN,TTO,6542094.0,48034242.0,54576336.0,41492148.0,17.815110958496902
2009,PAN,TUR,2802307.0,0.0,2802307.0,-2802307.0,14.845953921322819
2009,PAN,URY,22484102.0,8096767.0,30580869.0,-14387335.0,17.235885208027796
2009,PAN,USA,1104593803.0,62339390.0,1166933193.0,-1042254413.0,20.877644942682483
2009,PAN,VEN,28194464.0,235518031.0,263712495.0,207323567.0,19.39037003738318
2009,PAN,VNM,4429099.0,22240.0,4451339.0,-4406859.0,15.308715732409318
2009,PAN,ZAF,1044410.0,398570.0,1442980.0,-645840.0,14.182221670656155
2009,PER,ABW,20463391.0,11099.0,20474490.0,-20452292.0,16.834690327809543
2009,PER,AFG,851.0,0.0,851.0,-851.0,6.747586526829315
2009,PER,AGO,220530963.0,0.0,220530963.0,-220530963.0,19.211548669296178
2009,PER,AIA,516.0,0.0,516.0,-516.0,6.248042874508429
2009,PER,ALB,19103.0,0.0,19103.0,-19103.0,9.857653016192328
2009,PER,AND,1655.0,0.0,1655.0,-1655.0,7.412160334945205
2009,PER,ANT,1585825.0,165487.0,1751312.0,-1420338.0,14.375876350290362
2009,PER,ARE,1465563.0,722.0,1466285.0,-1464841.0,14.198243231078084
2009,PER,ARG,563343448.0,28679694.0,592023142.0,-534663754.0,20.199056284989577
2009,PER,ARM,0.0,3000.0,3000.0,3000.0,8.006700845440367
2009,PER,AUS,14450360.0,1984048.0,16434408.0,-12466312.0,16.614887804592087
2009,PER,AUT,12441867.0,2000.0,12443867.0,-12439867.0,16.33673852942171
2009,PER,BEL,48690117.0,75704217.0,124394334.0,27014100.0,18.638967198647233
2009,PER,BGD,3526.0,152635.0,156161.0,149109.0,11.958649208941955
2009,PER,BGR,697640.0,720406.0,1418046.0,22766.0,14.164791130799953
2009,PER,BHR,0.0,20185.0,20185.0,20185.0,9.912744573798804
2009,PER,BIH,14246.0,0.0,14246.0,-14246.0,9.564301637217232
2009,PER,BLR,592937.0,0.0,592937.0,-592937.0,13.292845119394073
2009,PER,BLZ,0.0,901.0,901.0,901.0,6.804614520062624
2009,PER,BOL,94698653.0,50422304.0,145120957.0,-44276349.0,18.79307814574261
2009,PER,BRA,737229952.0,42825503.0,780055455.0,-694404449.0,20.474875572556506
2009,PER,BRB,0.0,564107.0,564107.0,564107.0,13.24300100151015
2009,PER,CAN,207076242.0,213254674.0,420330916.0,6178432.0,19.856552856632348
2009,PER,CHE,43666582.0,5749519.0,49416101.0,-37917063.0,17.71578688046453
2009,PER,CHL,275435533.0,131154447.0,406589980.0,-144281086.0,19.823315817930187
2009,PER,CHN,1093028001.0,199265314.0,1292293315.0,-893762687.0,20.9796842413084
2009,PER,CIV,20261.0,160374.0,180635.0,140113.0,12.104239235648505
2009,PER,CMR,249.0,2755.0,3004.0,2506.0,8.008032846969307
2009,PER,COD,682.0,0.0,682.0,-682.0,6.52649485957079
2009,PER,COL,308556964.0,237666792.0,546223756.0,-70890172.0,20.11853926111475
2009,PER,CRI,3961619.0,7700952.0,11662571.0,3739333.0,16.27189529775212
2009,PER,CUB,297630.0,1565957.0,1863587.0,1268327.0,14.438014219754015
2009,PER,CYP,4320.0,0.0,4320.0,-4320.0,8.371242135931933
2009,PER,CZE,1937653.0,209611.0,2147264.0,-1728042.0,14.57970549728343
2009,PER,DEU,195369760.0,190922761.0,386292521.0,-4446999.0,19.772105469437232
2009,PER,DMA,6756.0,0.0,6756.0,-6756.0,8.818334283552174
2009,PER,DNK,10260154.0,3394343.0,13654497.0,-6865811.0,16.42957954912372
2009,PER,DOM,3441831.0,7586793.0,11028624.0,4144962.0,16.216004723440847
2009,PER,DZA,0.0,76976.0,76976.0,76976.0,11.251261954917002
